jooq.advertisement.transcription,jooq.advertisement.id
"20 Dollars Reward. RANAWAY from the subscriber on TUESDAY the 30th inst. a bright colored Negro Man named ABNER, bought by me of Wm. S. Brown of this city : the said negro is about 21 years old, 5 feet 7 inches high, or thereabout. Very slim and straight, speaks English only, no scars about him perceptible ; had on when he went away a blue surtout Coat, a fur Hat, a pair of Bennets Cord yellow Pantaloons, a pair of brokans, and coarse shirt. The above reward and all reasonable charges will paid, for apprehending and lodging said negro in jail, or returning him to the subscriber in Fouche St. one house from Julie-st. No. 43. WHO HAS FOR SALE, Two first rate HORSES, a DRAY, and a Negro WOMAN, cook, washer, &c. D.L. PEIRCE.",e0831fa7-a754-4149-bb58-1a858ec256b8
"EIGHT DOLLARS Reward, RUN AWAYon Sunday night last, a Negro Girl named JENNY, about 14 years of age, a native of Georgia, from whence she came in the last fleet with her owners; she is of a very black complexion, much marked with the small pox which she had not long since; has remarkable red eyes, short curl'd eye lashes and has lost one of her fore teeth of her underjaw: She had on when she went away a black callimanco coat, a white linen wrapper and cap, and carried all her other clothes with her. The above reward will be given to any person on delivering her to Mr. Dole, No. 128, Great Dock street, or give such information so as she may be taken; She was seen yesterday with some sailors on one of the docks. Captains of vessels and others are cautioned against harbouring her.-She is a remarkable thief and liar.",e09b1d21-0344-49bb-b169-ea99e7230c7c
"Mr. Low's Cato Run-away from Raritan Landing, October 3, 1763, being a middle siz'd Mullatto slave, born in this country, about twenty years of age, has a very wide mouth, bushy hair (lately cut off), walks with his knees bending forward, his cloathes are a French soldier's coat, almost new which had been white but dyed, (not pressed) together with the lining of brown colour, bordering upon the olive, a new vest, lin'd with white, which had also been made for a French soldier, both alter' d to fit him, with brass buttons, also an old blue coat, and old leather jockey cap and trowsers of tow cloth. He is an extream handy fellow at any common work, especially with horses, and carriages of almost any sort, having been bred to it from a little boy, and to the loading and unloading of boats, a good deal used to a farm, can do all sorts of house work, and very fit to wait upon a gentleman, speaks very good English and Dutch, also pretty good High Dutch, is noted for his sense, and particularly for his activity at any things he takes in hand. It is supposed he will endeavour to pass for a freeman, and get away in the country, or go with some vessel to any part, so as not to be overtaken; all persons are forbid harbouring of him, and all masters of vessels taking him on board. Any person that will bring him to his Master Cornelius Low of Raritan-Landing, near New-Brunswick or secures him any of His Majesty's Gaols, giving notice thereof so that he may be had again, shall have ten dollars Reward and more if it can be reasonably demanded, with Proper charges.",e206dfc4-b0b8-494d-9ee4-fe628a918e61
"$10 REWARD. Ran away from her mistress on Monday morning, the 17th instant, the negro woman SUSAN, about 22 years old, very black, low in stature, but rather stout built, round face, appears to be diffident when spoken to, and in speaking exhibits the broken English dialect of the African raised in Charleston, S.C., where the race associate much together, and form whence she was brought but a few months since. The above reward will be paid for her delivery at the jail of the Second Municipality by application at No. 37 Natchez st. Feb. 256t",e2547037-5498-497a-98dc-68990f51f515
"TWENTY DOLLARS REWARD. 
Will be paid for the recovery of JACK, and proof to conviction of his being harbored or employed by a white person. Jack is a coal black negro man, rather short and stoopsthe two last fingers on his right hand are contracted by a burn, when younghe is about 40 to 45 years old, very slow in his movements, and affects stupidity. He was purchased from the Estate of Price, and is well acquainted about Prices Island and the vicinity; also about the Eight Mile House, on the Ashly Ferry road. Five dollars will be paid for his recovery alone. 
 WILLIAM PATTON, No. 6 Fitzsimens wharf
Oct 20",e2644011-e077-4b2e-ac8e-52b54bf946aa
"5 DOLLARS REWARD
Ranaway from the schooner Beaufort, on the 8th just, a Negro Fellow, named MOSES, well known in Charleston as a bricklayer's laborer, belonging to the estate of Benj. Russell. The above reward will be paid for his delivery to the master of the work-house, or to
SALTUS & BLYTHEWOOD
Chisolm's S. whf. 
N.B.All persons are forbid laboring or em-ploying him. 3t May 22",e2734ddb-c967-4650-9218-1c301d76523d
"ONE GUINEA REWARD. RUN AWAY, on Sunday the 6th instant, from his Master, a Negro Boy, eighteen years of age, about five feet six inches high, named EBB. Had on when he went off, a Brown Coat, made French fashion, Grey Cloth Jacket, Black Breeches, and a large brimed bound Hat. Whoever takes up said Negro, and returns him to Captain Joshua Pell, in the Bowery, shall be entitled to the above Reward, and all necessary expences. All masters of vessels are cautioned not to take him away. New-York, April 9, 1783.",e2898fa6-c2cc-46f7-b525-b7a46e54e262
"One GUINEA Reward. RUN AWAY on Thursday the 4th instant, a stout Negro Boy, named TOM, of a very black complexion, had on when he went away a long scarlet coat, double lapelled, with gilt buttons, red jacket, double breasted, white breeches, grey worsted ribbed Stockings, strong shoes, and white metal buckles, an old black velvet cap; he probably may change his name and dress. It is presumed that no person whatever, will carry off the said negro; whoever will secure the said Run-away, so that his master may get him, will receive the above reward, by applying to the Printer. December 7, 1781.",e2f31a8b-4ccb-4534-b102-ca68a03aa3f1
"FIFTY DOLLARS REWARD.
Will be given for the apprehension of my Negro Boy HENRY, who left me last evening, with an intention of going to Charleston, as I have heard. He is about twenty years of age, dark copper colour, five feet five or six inches high, well formed, and quite likely, his lips are rather thick, and the lower one inclines to hang; he has worked some little at the Carpenters trade, and may try and get employment as a Carpenter; he has a father living in Charleston named Jacob, and sometimes called Jacob Cash, who belongs to a Mr. Pattison, and visits Columbia occasionally as a boat hand, the last time he was seen here he came in the Steamer John Stoney. The above reward will be given for Henry, if confined in the Work House in Charleston, or twenty five dollars if taken in or near Columbia, and delivered to Capt. M. C. Shuffur, or myself. 
E. W. HARRISON.
Columbia, June 17, 1886. 
[June 20]    mw 8
",e340c690-b6e4-48f7-b67a-264c02ef6380
"Five Dollars Reward. RUN-away from the subscriber, the 30th of May, a negro boy named POMPY, about 17 years old, and well-made: Had on when he went away, a red jacket, ozenbrigs shirt and trowsers, shoes and stockings, with a kind of jockey cap, and is supposed to be gone in the Queen's Rangers, or some other department. Its hoped no gentleman in the army or navy, or master of vessel will inlist or carry him off: and whoever will bring him to the subscriber, shall have the above reward, and all reasonable charges paid by JOHN MOWATT, cabinet and chair maker, in William-street, New-York.",e3c8ffd5-29d1-4257-8428-c16e2075912e
"Twenty-five Dollars Reward. THE above reward will be given for the apprehension and delivery of a Negro Man, named SIMON; either to T. & G. Holt, in Mobile or to Wade H. Cox, at Washington, Autauga Co. Ala. Simon is about twenty-five years old, five feet four inches high, dark complexion. - A trim well made fellow, and has a scar across his forehead. It is thought he calculates on getting to Mobile, and by some means to obtain a free pass and ship on board some vessel. Captains of vessels and steam boats are forewarned from engaging said negro, and are particularly requested to apprehend him should he apply for a birth. Said negro ran away from his master, Wade H. Cox, of Washington, about the last of August. Oct 31 78H ",e3d5251f-0fce-4a8f-8ff1-008567499e5c
"FIFTY DOLLARS Reward. RUN-away from the subscriber, three negro fellows, viz. PRIMUS, a very likely fellow, about 22 years of age, speaks very civil and mild; went away the first of October, 1776. SYPHAX, about 34 years old; speaks broken English, very easy and slow; went away some time in November, 1776. SCIPIO, about 18 years old, went away on Wednesday night the 8th inst. he is a very handy fellow, stoops when he walks, and is apt to stammer when he talks quick.-Whoever takes up said negroes, and brings or sends them to their master, shall have the above reward for the three, or seperately for Primus 25 dollars, and for Syphax and Scipio, 12 each. P. STUYVESANT. Peterfield, near New-York, Octo. 13, 1777.",e414e2b8-8de3-41e2-86dc-2db0cf0c14b4
"TWENTY DOLLARS REWARD And all expences paid. Ranaway from the subscriber in January last, a Negro Woman named NANNY, country born. She formerly belonged to Mr. E. Jaudon, of St. Andrew's parish. Said woman was purchased by Mr. E. Jaudon, of Mr. T. Gaillard, of St. John's Berkley. She is 5 feet some inches high, full eyed, light complected, speaks short and surley. She has a father in Charleston, by name Sam Gaillard, a free man. She may go by the name of Gaillard or Jaudon. The above reward will be paid for her delivery to me in St. George's Dorchester, or Charleston Work House. All persons are cautioned against harboring said woman, as the law will be rigorously enforced. JOSEPH COX. March 22 f3",e43dae54-9075-438d-98da-bdefa02d1bd0
"Three Dollars Reward Run-away from the subscriber at Elizabeth-Town on Tuesday the 22nd of August last, a likely young Negro Fellow called John: He is considerably upon the tawny colour, was born in this country; and bred in the family of the late Mr. Brockhurst at Pompton. It is conjectured that he may be lurking somewhere thereabouts or on Col. Philips Manor. Whoever shall secure the said Negro so that his master may have him again, shall receive the above recompense, and all charges paid by William P. Smith.",e4cb7118-3a69-4993-847a-901a0696ee72
"SEVEN DOLLARS Reward. RUN-away, the 14th inst. a Negro Wench named BET, born at Flatbush, Long-Island: Had on when she went away, a homespun pettycoat, and callico short gown. Whoever shall secure the said wench, or give information of any person harbouring her, shall receive the above reward, by me, PHILIP LENZI, Confectioner, No. 517, Hanover-Square.",e503bed0-d651-4c16-a72e-a8d164498c67
